validfromdate,validfromyearweek,validtodate,personid,portfolioid,iscorporatepersonyn,dateinstroomweek,dateinstroommaand,instroomjaarweek,instroompakket,birthyear,geslacht,type,enofyn,corporateid,birthday,subtype,code,name,aantalbetaaltransacties,aantalatmtransacties,aantalpostransacties,aantalfueltransacties,lasttransaceow,pakketcategorie_x,betalenyn,saldobetalen,depositoyn,saldodeposito,flexibelsparenyn,saldoflexibelsparen,kwartaalsparenyn,saldokwartaalsparen,saldototaal,saldolangetermijnsparen,aantaltegenrekeningenlaatsteq,aantalloginsapp,aantalloginsweb,lastactivityeow,pakketcategorie_y,overstapserviceyn,betaalalertsyn,roodstandyn,saldoregulatieyn,appyn,activitystatus,accountoverlays
2015-01-12,201503,,f8c62008d53e2daf818be170f3333eefad10b952,44884b6730863a59021e5c129d8b44d530f27b75,0,2015-01-18,2015-01-31,201503.0,Plus,1950.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04,201432,,520169eeee9f76ce4e2139910ae585b9f4c7b921,3ce0830270d4a4ce92c579b521aa978be8eea415,0,2014-09-07,2014-09-30,201436.0,Basis,1965.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,14.0,0.0,0.0,0.0,2020-12-27,Particulier Betalend,1.0,1479.0,0.0,0.0,1.0,13990.78,1.0,201942.59,217412.37,201942.59,4.0,3.0,0.0,2020-12-27,Particulier Betalend,1.0,1.0,1.0,1.0,1.0,3.0,
2015-05-27,201522,,1e15ba769d433f04abac93838c7c004bbbd4a422,05213cb7ffb38e17cb59214570f27cd317a6d8f7,0,2015-06-07,2015-06-30,201523.0,Plus,1990.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-27,201522,,4fc1f63247b9f45f8d80b5c648a2f58d9dc6d2b9,8e42970e2aa226e29b8beaee2d8fd9c9ef64b764,0,2015-07-26,2015-07-31,201530.0,Zakelijk,1969.0,Man,Corporate Portfolio,0.0,c1fcbc9d9cbf82f19d6c60ca7b5f409d08002165,2011-04-05 00:00:00.000000,Besloten Vennootschap,70221.0,70221 - Organisatie-adviesbureaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-20,201803,,404220dcfc366e3673b34a02377f94d7fc760eb2,0ffc34600bb105515394863e977f08fdb24feb05,0,2018-01-21,2018-01-31,201803.0,Plus,1951.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,201626,,f01a7b27151bfdccaca72018b526318d22dd5757,9c89d7dc548c23f804ffc02cdcde1d4143302ec5,0,2016-07-03,2016-06-30,201626.0,Plus,1966.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-15,201424,,20af1d23ca8c45babb44796e912854c0d253be3c,29a13d184dba66f339c090e1a49a50afbfd07d7f,0,2014-07-13,2014-07-31,201428.0,Zakelijk,1960.0,Mannen,Corporate Portfolio,0.0,8d4142b699dd279dde9faf0a529d84e2ff38b33c,2004-12-29 15:29:00.000000,Stichting,65301.0,65301 - **Bedrijfspensioenfondsen,3.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,50016.77,0.0,0.0,0.0,0.0,1.0,0.0,50016.77,0.0,0.0,12.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,1.0,
2016-12-06,201649,,ebf6d5529bdb7b309e991c9148df87c40c8d2af0,ed577bfc8fadeff7d2524bc0d1bdaac2cab64fc5,0,2016-12-11,2016-12-31,201649.0,Zakelijk,1998.0,Man,Corporate Portfolio,0.0,6626a0ad65c7e1285f8ea99500d24ed6617b711b,2016-11-11 00:00:00.000000,Eenmanszaak,6201.0,"6201 - Ontwikkelen, produceren en uitgeven van software",488.0,0.0,46.0,8.0,2020-12-27,Zakelijk pakket,1.0,7495.7,0.0,0.0,1.0,1175.0,0.0,0.0,8670.7,0.0,109.0,545.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,1.0
2018-09-07,201836,,92d9ac23813d5518413af4bf0671a0773835153f,0fa80d9db4b61c2fa883c85b5efd2d8ebaa72bd6,0,2018-09-09,2018-09-30,201836.0,Zakelijk,1968.0,Man,Corporate Portfolio,0.0,b1d60feb86196b36f71e2f45740867e4008babed,2018-08-29 00:00:00.000000,Eenmanszaak,88999.0,"88999 - Overig maatschappelijk advies, gemeenschapshuizen en samenwerkingsorganen op het gebied van welzijn",4.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,1834.39,0.0,0.0,0.0,0.0,0.0,0.0,1834.39,0.0,1.0,59.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,1.0,
2016-03-05,201609,,408fe5dc49cb54461310c3a9597f993f03bfb5bd,30991a143a3c99716fbc7fdcf81355338c4d2b64,0,2016-03-20,2016-03-31,201611.0,Zakelijk,1962.0,Vrouw,Corporate Portfolio,0.0,d5eb6fd7b0a9062b3c32d1f556528b9510581e36,2015-01-01 00:00:00.000000,Eenmanszaak,47714.0,47714 - Winkels in baby- en kinderkleding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,201439,,7c1fd8e4ec4e20d21c71f9dfd2057cf698d9bf95,4ac23a08e352bb1c87a02938295e534116589661,0,2014-09-28,2014-09-30,201439.0,Basis,1989.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,201552,,ac0aad4347a0dab0132127765b9f2235efff9a67,6d0d1f8f0ff83e4e997dbf4f4190c6231c54cfaf,0,2015-12-27,2015-12-31,201552.0,Plus,1973.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-29,201635,,86e23235f19dee6406c33513aa52aee716c35973,da09b6391b741a13dbb8622d365f40afdb87cdc2,0,2016-09-11,2016-09-30,201636.0,Plus,1962.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-28,201439,,9a8116786ba37a7cc0303d7c7b1dc8f0e88b0db7,4bedcbb34c89b3df469684d9b9e38cc4ca938494,0,2014-10-05,2014-10-31,201440.0,Plus,1971.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,388.0,2.0,254.0,4.0,2020-12-27,Particulier Betalend,1.0,3644.8,0.0,0.0,1.0,62199.89,0.0,0.0,65844.69,0.0,67.0,384.0,0.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,0.0,1.0,4.0,
2020-02-27,202009,,344debe4aa4ff50c7fb7c780356e1c2448c105bd,27b459dfeed2b188063934b06bc74ffd346cf05c,0,2016-01-24,2016-01-31,201603.0,Zakelijk,1965.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,a0886931ebe32a82241917b7bb6ec8782b8d1eec,2008-04-21 00:00:00.000000,Besloten Vennootschap,70221.0,70221 - Organisatie-adviesbureaus,45.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,3293.39,0.0,0.0,1.0,110231.22,0.0,0.0,113524.61,0.0,13.0,122.0,0.0,2020-12-27,Zakelijk pakket,1.0,1.0,0.0,0.0,1.0,4.0,
2016-04-27,201617,,f0ff7427d24b6a89c6c43f56b81e9947562df78d,c83a36944bd0d3f3d5d619251097eea0befbe8d4,0,2016-05-01,2016-04-30,201617.0,Plus,1964.0,Man,Private Portfolio,0.0,,,,,,4.0,0.0,0.0,0.0,2020-12-27,Particulier Betalend,1.0,6440.25,0.0,0.0,1.0,116567.29,1.0,49365.46,172373.0,49365.46,0.0,6.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,2.0,
2017-07-26,201730,,4714f3fe8d65ba34654b591e387db5a5a2e3a1d9,95487c2cb62571e5e73f3d00ae9b60cd7ed809de,0,2017-08-06,2017-07-31,201731.0,Zakelijk,1956.0,Vrouw,Corporate Portfolio,0.0,747fb1ec709165cc418283938bde2b34e1f740f6,1990-03-01 00:00:00.000000,Eenmanszaak,86913.0,86913 - Praktijken van psychotherapeuten en psychologen,7.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,40.53,0.0,0.0,1.0,124296.21,0.0,0.0,124336.74,0.0,1.0,76.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,2.0,
2015-11-12,201546,,e856e16c628e274369d448a5fa01c6f952eccbd9,0a75f53ee131d51b58268830e2380a24cea327b6,0,2015-11-15,2015-11-30,201546.0,Premium,1992.0,Vrouw,Private Portfolio,0.0,,,,,,0.0,0.0,0.0,0.0,2020-12-27,Knab Basis,1.0,4.21,0.0,0.0,1.0,6.61,0.0,0.0,10.82,0.0,0.0,0.0,0.0,2020-12-27,Knab Basis,0.0,1.0,1.0,1.0,1.0,1.0,
2015-10-06,201541,,f90f19f235aef229a00abc655556b7429aebbc1d,d2355a5f9b84b8af5f5facb01acb31a730096eef,0,2015-10-18,2015-10-31,201542.0,Zakelijk,1990.0,Vrouw,Corporate Portfolio,0.0,9d7a9d043b961ceb1c2d495a3ab8756b8ed63a68,2015-06-01 00:00:00.000000,Eenmanszaak,74201.0,74201 - Fotografie,212.0,0.0,168.0,8.0,2020-12-27,Zakelijk pakket,1.0,802.32,0.0,0.0,0.0,0.0,0.0,0.0,802.32,0.0,41.0,19.0,10.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2014-03-11,201411,,c17da1ac1a2d8459948d132768fd2f331441d039,460879407485ab0d23cca4a248245c5daf7b79dc,0,2014-03-23,2014-03-31,201412.0,Basis,1959.0,Man,Private Portfolio,0.0,,,,,,18.0,0.0,0.0,0.0,2020-12-27,Particulier Betalend,1.0,24850.57,0.0,0.0,1.0,30525.05,0.0,0.0,55375.62,0.0,3.0,10.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,3.0,
2014-12-07,201449,,a5f3586853b836876237d24e12c0d9afe993356f,949e4263ce3fa78d222b171f2578306623552964,0,2014-12-07,2014-12-31,201449.0,Plus,1956.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-27,201739,,8f8de3b43dcf930973632cd9fc3571b7b2a894c8,fa11c14f4b97afac989d5e38a706db2cbaa9fb4f,0,2017-10-01,2017-09-30,201739.0,Zakelijk,1969.0,Man,Corporate Portfolio,0.0,bb015e4e0a0be939af25b7b16e35de791aeaa817,2017-10-01 00:00:00.000000,Eenmanszaak,6201.0,"6201 - Ontwikkelen, produceren en uitgeven van software",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2017-07-15,201728,,1e15ba769d433f04abac93838c7c004bbbd4a422,5527f3f007cd39ae61e453f3871bfd8d2eb64a44,0,2017-07-16,2017-07-31,201728.0,Plus,1988.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,154.0,0.0,68.0,0.0,2020-12-27,Particulier Betalend,1.0,1827.02,0.0,0.0,1.0,611.9,1.0,1396.18,3835.1,1396.18,31.0,131.0,1.0,2020-12-27,Particulier Betalend,0.0,1.0,1.0,1.0,1.0,4.0,
2018-07-28,201830,,19c7fddfe8f5348f4745757c1c43d0a0ebb5fcda,3aa84e4b3a2e14e4b7209463080a0926540138be,0,2018-07-29,2018-07-31,201830.0,Plus,1993.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,202029,,a7dc4b74ff025062565771f0146861ab6df1f8a5,17c9c8ff0bead5b7997becb19843441a4d990c37,0,2020-07-19,2020-07-31,202029.0,Zakelijk,1985.0,Vrouw,Corporate Portfolio,0.0,4e0ce9cfb94c4c8a11b1bcc33dd4abc2ddb718b9,2020-07-15 00:00:00.000000,Eenmanszaak,85599.0,"85599 - Studiebegeleiding, vorming en onderwijs n.e.g.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-23,201625,,f6dc4c25a7ece040ade05600fd3fc98cab2c6273,03cca55e1b6124ee1e10a8fc833334f4ee40a44a,0,2016-06-26,2016-06-30,201625.0,Zakelijk,1986.0,Mannen,Corporate Portfolio,0.0,2d042d72e4ecde03cce2899aa24cf08652bee7f7,2016-06-17 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,11.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,1344.95,0.0,0.0,0.0,0.0,0.0,0.0,1344.95,0.0,3.0,66.0,7.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,3.0,1.0
2017-01-04,201701,,307487cd8037884c45c7a4da4c163c2adec9cbad,db7f02ed47d7fa3e679688ce169c07e70a15725d,0,2017-01-08,2017-01-31,201701.0,Zakelijk,1954.0,Vrouw,Corporate Portfolio,0.0,8e7eaaeeed6f064fd9669ed3a2c852765b91fa2e,2011-09-01 00:00:00.000000,Eenmanszaak,47916.0,47916 - Detailhandel via internet in vrijetijdsartikelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-20,201703,,6dac84271dd4ac9f6ae56a1cd542e649ae55c4f1,a35ce61098cd4d3776ff76ff0b1abda5ae25cbc5,0,2017-01-22,2017-01-31,201703.0,Plus,1988.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-24,201625,,58a40944e6b263834d7fcbb333456d40f40a96c8,c1bfa42e27558f5bd167c0b24739b96b94621635,0,2016-06-26,2016-06-30,201625.0,Plus,1963.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27,201809,,8eaeeecbeab967c586dc250aa96f854c6df7c695,7d249246e892e3ffb6cb7006cfe89dc268766dee,0,2018-03-04,2018-02-28,201809.0,Plus,1987.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-15,201707,,6840ecc7f70b7b5d17d0f803dc7092adc4245ad2,c371ed80d8ae54048670611c4a35d0dde7a41b8c,0,2017-02-26,2017-02-28,201708.0,Premium,1978.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,201752,,e2d8c9562f77a0ec7505d512f12ba772ee05d0a5,776159331c78f23b679f08646401467414f65e50,0,2018-01-07,2018-01-31,201801.0,Zakelijk,1978.0,Man,Corporate Portfolio,0.0,e436b41122a8cb657fefc42ee2d3a22a3c4bd728,2016-02-12 00:00:00.000000,Besloten Vennootschap,6201.0,"6201 - Ontwikkelen, produceren en uitgeven van software",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2015-01-05,201502,,2aeb2f85aa192e80c67529eae1b3ab2cbc977284,b7d14ff3949f042e807dce67b9acd64bc8280825,0,2015-01-11,2015-01-31,201502.0,Zakelijk,1964.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,acd89a2386ebdcff1a3d2eb96e4855133769add5,2011-09-26 00:00:00.000000,Eenmanszaak,70221.0,70221 - Organisatie-adviesbureaus,21.0,0.0,4.0,0.0,2020-12-27,Zakelijk pakket,1.0,17917.41,0.0,0.0,1.0,126727.6,0.0,0.0,144645.01,0.0,11.0,9.0,0.0,2020-12-27,Zakelijk pakket,1.0,1.0,1.0,1.0,1.0,4.0,
2018-06-04,201823,,02a81e40951d6dd1d5640655707a32696aa2d05c,d4031ad9d2aac26078b9cdd3fc3112634606aaf7,0,2018-06-17,2018-06-30,201824.0,Plus,1986.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,543.0,12.0,532.0,2.0,2020-12-27,Particulier Betalend,1.0,5199.73,0.0,0.0,1.0,0.05,1.0,23706.93,28906.71,23706.93,52.0,321.0,0.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,0.0,1.0,4.0,
2016-12-15,201650,,20af1d23ca8c45babb44796e912854c0d253be3c,1c8b37dbc03ef6ab57e59bbc717fd3928750837e,0,2016-12-18,2016-12-31,201650.0,Zakelijk,1960.0,Man,Corporate Portfolio,0.0,ed6585eacb41467785af0ed60e8404e087105142,1996-01-08 00:00:00.000000,Besloten Vennootschap,46461.0,46461 - Groothandel in farmaceutische producten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20,201808,,9a52494ee710637db6edda85d8276ac0230cf350,721e918c5443e9663724e3b4bd1a3b8e01e66ea6,0,2018-02-25,2018-02-28,201808.0,Zakelijk,1978.0,Man,Corporate Portfolio,0.0,ea9a464dcebcb9f9d4ebcb53e1e4ae11d5ed5c86,2016-08-24 00:00:00.000000,Besloten Vennootschap,7112.0,7112 - Ingenieurs en overig technisch ontwerp en advies,151.0,8.0,28.0,30.0,2020-12-27,Zakelijk pakket,1.0,755.69,0.0,0.0,1.0,0.0,0.0,0.0,755.69,0.0,15.0,657.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2018-03-10,201810,,0526175dbd175caafb707e532fc6cca3dda4772c,0dcf968429860b751b50419a4826b3b388ba6228,0,2018-03-11,2018-03-31,201810.0,Plus,1975.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,201840,,6319ac8c7ba79f453b263928b7359741f22a54a5,ce52d4e4f475260ba5fe4745bac202896d674e3f,0,2018-10-07,2018-10-31,201840.0,Plus,1965.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,201726,,1d09d2b444b5a930572ec0a2f6f08262237fdc66,3488f6be8b8ce9a25bc993e7124199c3765e706b,0,2017-07-09,2017-07-31,201727.0,Zakelijk,1984.0,Vrouw,Corporate Portfolio,0.0,72b64a6af683ece187dac5978cddb57235bb8395,2017-05-10 00:00:00.000000,Eenmanszaak,85592.0,85592 - Bedrijfsopleiding en -training,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,201503,,9bfdbd5a18a80631de2b12b62db9a46ca94fea36,8d04a8d17605b473681dc77a0bd34548aca801f4,0,2015-01-18,2015-01-31,201503.0,Zakelijk,1949.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,70f1bdec0b6fc78ece066788d44bea8f41d3d89e,2003-06-24 00:00:00.000000,Besloten Vennootschap,70221.0,70221 - Organisatie-adviesbureaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-01,201718,,1c0cbea1386463bc97fc7dd85933f1d005199adc,efa92837c5f07ed01aef21e5bba24c1d2a2566e0,0,2017-05-07,2017-05-31,201718.0,Zakelijk,1981.0,Vrouwen,Corporate Portfolio,0.0,eb387d16f9a33e1063ae50228daebf3eb1fc9d98,2017-05-01 00:00:00.000000,Eenmanszaak,47914.0,47914 - Detailhandel via internet in kleding en mode-artikelen,96.0,0.0,6.0,0.0,2020-12-27,Zakelijk pakket,1.0,461.76,0.0,0.0,1.0,445.15,0.0,0.0,906.91,0.0,18.0,60.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2018-07-28,201830,,19c7fddfe8f5348f4745757c1c43d0a0ebb5fcda,cc51dee6d57ff45d9be97b514c9171c282c2f53f,0,2018-07-29,2018-07-31,201830.0,Plus,1993.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,201549,,a0155fce6948dafc90797190770aa6fae70f903c,b628de50779ac6578f00efbf2ab7ce15a6f2c670,0,2015-12-06,2015-12-31,201549.0,Zakelijk,1955.0,Man,Corporate Portfolio,0.0,074072a31362da783c3b8b277dd439acc71eaa70,1989-11-06 00:00:00.000000,Besloten Vennootschap,70222.0,70222 - Advisering op het gebied van management en bedrijfsvoering (geen public relations en organisatieadviesbureaus),5.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,321.16,0.0,0.0,1.0,42286.22,0.0,0.0,42607.38,0.0,2.0,0.0,5.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,0.0,2.0,
2018-02-13,201807,,4362d56c838b9503fbf5c641853a61724b983fd1,58f20a507bf7f09c76cb22d230117991f5a23c65,0,2018-02-25,2018-02-28,201808.0,Zakelijk,1970.0,Mannen,Corporate Portfolio,0.0,9a8756e7bbac321a22ba8db8a5e0f5197a6f7981,2018-02-01 00:00:00.000000,Vennootschap onder firma,70221.0,70221 - Organisatie-adviesbureaus,4.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,288.25,0.0,0.0,0.0,0.0,0.0,0.0,288.25,0.0,1.0,54.0,2.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,1.0,
2017-09-25,201739,,1c0cbea1386463bc97fc7dd85933f1d005199adc,98719ed26dee38c7b923269c565f5b65e41fff96,0,2017-10-22,2017-10-31,201742.0,Plus,1985.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,280.0,2.0,152.0,0.0,2020-12-27,Particulier Betalend,1.0,2289.19,0.0,0.0,1.0,6937.23,0.0,0.0,9226.42,0.0,61.0,318.0,0.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,0.0,1.0,4.0,
2016-12-28,201652,,7c11faa7d152ac6f621394ba9f02320cd888766d,15aeea8ecdeb8c4073e9425e0b7f54d8c8285253,0,2017-01-01,2016-12-31,201652.0,Zakelijk,1972.0,Man,Corporate Portfolio,0.0,87d6e4415e8210d20e4fa9e9a4772db60c2d9e5f,2002-06-19 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,201745,,fd24aa19300c5e5f352669b2cdbb98c3fef5b229,09868b40ca43cc76eae25f608940864a844f95f0,0,2017-11-19,2017-11-30,201746.0,Zakelijk,1957.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,c2cc3e442f52e7885efc8b2aeba99e0f223fb852,2017-10-31 00:00:00.000000,Besloten Vennootschap,85592.0,85592 - Bedrijfsopleiding en -training,113.0,0.0,12.0,0.0,2020-12-27,Zakelijk pakket,1.0,22586.31,0.0,0.0,0.0,0.0,0.0,0.0,22586.31,0.0,42.0,97.0,3.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2017-05-15,201720,,a25550acc434c44386ab6293016a1bc5cdeb35a6,1be011b1991f127d4c938260b97c73558354e6b7,0,2017-05-21,2017-05-31,201720.0,Zakelijk,1988.0,Man,Corporate Portfolio,0.0,6cb55ed10ab4d41bcc6fc6f9ff7135f679386f9c,2016-06-22 00:00:00.000000,Eenmanszaak,85519.0,85519 - Overig sport- en recreatieonderwijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2015-05-27,201522,,4fc1f63247b9f45f8d80b5c648a2f58d9dc6d2b9,cc516f85f8ce08795138b5ba2ada21534ff51d28,0,2016-09-18,2016-09-30,201637.0,Plus,1969.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,201924,,8a096bb3e37dcd2effd544049306b1194d97a077,36c68701426cbd4957ddff84289c7691fb41aa9f,0,2019-06-16,2019-06-30,201924.0,Zakelijk,1986.0,Vrouw,Corporate Portfolio,0.0,76ddb45c65d244b811c670533af4c352dfb223c1,2019-04-01 00:00:00.000000,Eenmanszaak,9003.0,9003 - Schrijven en overige scheppende kunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-09,201706,,9bfd019022ce42612147229ec20a921863d049b0,19495eae10177a07e1f71146e8d7c25f36b9d2af,0,2017-02-19,2017-02-28,201707.0,Zakelijk,1976.0,Vrouw,Corporate Portfolio,0.0,e8a88460dde73f9756fa7240a7c9021c7397ede6,2008-08-08 00:00:00.000000,Eenmanszaak,7911.0,7911 - * Reisbemiddeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-07,201701,,4b70b34395b1aca561e82013903b013bd81bd48a,b4f2aa2027f22021c2507284e43fe71a2290c3a2,0,2017-01-15,2017-01-31,201702.0,Plus,1938.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,201645,,86b8dbc42f955823c0636687343828c2aa575713,c5e5822010c295a34546f291a6b607336224071e,0,2016-11-13,2016-11-30,201645.0,Plus,1981.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,570.0,2.0,284.0,0.0,2020-12-27,Particulier Betalend,1.0,4979.87,0.0,0.0,1.0,1611.09,1.0,17000.0,23590.96,17000.0,64.0,342.0,0.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,0.0,1.0,4.0,
2018-02-28,201809,,f2b319f905c8a9974fd5d53a9055b8fee74927f0,c3c94a20b299e309029fde8aaa41ea744af00710,0,2018-03-04,2018-03-31,201809.0,Zakelijk,1970.0,Man,Corporate Portfolio,0.0,cac6e3db27b8375af5daf2f0fc2d1fc65ba14ffc,2013-05-08 00:00:00.000000,Eenmanszaak,86912.0,86912 - Praktijken van fysiotherapeuten,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2016-08-23,201634,,89ef546cfd4f7d03f076e9812a9867f3f4c73a67,c9130792490107fdb2b60462c90ac4d7d366cf45,0,2016-09-04,2016-09-30,201635.0,Zakelijk,1972.0,Mannen,Corporate Portfolio,0.0,95f1416bcd1785b65274cc465500e48f38dfb730,2016-03-01 00:00:00.000000,Vennootschap onder firma,6209.0,6209 - Overige dienstverlenende activiteiten op het gebied van informatietechnologie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,201437,,b822b14583da06c82f211998d6dc31c5c52b87a5,c30ca50fa7d68b3e95383e2f9ba1f5bc927fd6c5,0,2014-09-14,2014-09-30,201437.0,Basis,1971.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-28,201639,,b42f9adfa3d2aacb9319e1f473c66a9fcda8a5ea,f4f0ccb8b216d34cf538ef954e57ffe267b55572,0,2016-10-02,2016-09-30,201639.0,Plus,1981.0,Vrouw,Private Portfolio,0.0,,,,,,20.0,0.0,0.0,0.0,2020-12-27,Particulier Betalend,1.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,8.0,60.0,5.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,3.0,
2016-09-25,201638,,dac2a9ca312d003762a5af835c2b64ff11c57ac7,cdb412abf340f07fb28999745342714619999418,0,2016-10-02,2016-09-30,201639.0,Zakelijk,1963.0,Man,Corporate Portfolio,0.0,30030afc1782db562febb90fd64dc86b19910fad,2016-09-09 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,8.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,2014.32,0.0,0.0,0.0,0.0,0.0,0.0,2014.32,0.0,3.0,0.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,0.0,1.0,
2020-05-17,202020,,378d8d962e3346b93edc4d5960b2f4d708351334,ddccaf28855ce5dd769c642ce2215575a15b5733,0,2020-05-17,2020-05-31,202020.0,Plus,1961.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
